Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
24	26	0	0.364732387	101325	101325	101325	101325	5.82076609e-11	0	0	0	0	0	3
25	27	0	0.37992957	101325	101325	101325	101325	5.82076609e-11	0	0	0	0	0	3
26	28	0	0.395126753	101325	101325	101325	101325	5.82076609e-11	0	0	0	0	0	3
27	28	0	0.410323936	101325	101325	101325	101325	5.82076609e-11	0	0	0	0	0	3
28	29	0	0.425521119	101325	101325	101325	101325	5.82076609e-11	0	0	0	0	0	3
29	30	0	0.440718302	101325	101325	101325	101325	5.82076609e-11	0	0	0	0	0	3
30	31	0	0.455915484	101325	101325	101325	101325	5.82076609e-11	0	0	0	0	0	3
31	32	0	0.471112667	101325	101325	101325	101325	5.82076609e-11	0	0	0	0	0	3
32	32	0	0.48630985	101325	101325	101325	101325	5.82076609e-11	0	0	0	0	0	3
33	33	0	0.501507033	101325	101325	101325	101325	5.82076609e-11	0	0	0	0	0	3
34	34	0	0.516704216	101325	101325	101325	101325	5.82076609e-11	0	0	0	0	0	3
35	35	0	0.531901398	101325	101325	101325	101325	5.82076609e-11	0	0	0	0	0	3
36	36	0	0.547098581	101325	101325	101325	101325	7.27595761e-11	0	0	0	0	0	3
37	37	0	0.562295764	101325	101325	101325	101325	7.27595761e-11	0	0	0	0	0	3
38	38	0	0.577492947	101325	101325	101325	101325	7.27595761e-11	0	0	0	0	0	3
39	39	0	0.59269013	101325	101325	101325	101325	5.82076609e-11	0	0	0	0	0	3
40	40	0	0.607887312	101325	101325	101325	101325	5.82076609e-11	0	0	0	0	0	3
41	40	0	0.623084495	101325	101325	101325	101325	5.82076609e-11	0	0	0	0	0	3
42	41	0	0.638281678	101325	101325	101325	101325	5.82076609e-11	0	0	0	0	0	3
43	42	0	0.653478861	101325	101325	101325	101325	5.82076609e-11	0	0	0	0	0	3
44	42	0	0.668676044	101325	101325	101325	101325	4.36557457e-11	0	0	0	0	0	3
45	43	0	0.683873226	101325	101325	101325	101325	4.36557457e-11	0	0	0	0	0	3
46	44	0	0.699070409	101325	101325	101325	101325	4.36557457e-11	0	0	0	0	0	3
47	45	0	0.714267592	101325	101325	101325	101325	4.36557457e-11	0	0	0	0	0	3
48	46	0	0.729464775	101325	101325	101325	101325	4.36557457e-11	0	0	0	0	0	3
49	47	0	0.744661958	101325	101325	101325	101325	4.36557457e-11	0	0	0	0	0	3
50	48	0	0.759859141	101325	101325	101325	101325	4.36557457e-11	0	0	0	0	0	3
51	49	0	0.775056323	101325	101325	101325	101325	4.36557457e-11	0	0	0	0	0	3
52	49	0	0.790253506	101325	101325	101325	101325	4.36557457e-11	0	0	0	0	0	3
53	50	0	0.805450689	101325	101325	101325	101325	4.36557457e-11	0	0	0	0	0	3
54	51	0	0.820647872	101325	101325	101325	101325	4.36557457e-11	0	0	0	0	0	3
55	52	0	0.835845055	101325	101325	101325	101325	4.36557457e-11	0	0	0	0	0	3
56	52	0	0.851042237	101325	101325	101325	101325	5.82076609e-11	0	0	0	0	0	3
57	53	0	0.86623942	101325	101325	101325	101325	5.82076609e-11	0	0	0	0	0	3
58	54	0	0.881436603	101325	101325	101325	101325	4.36557457e-11	0	0	0	0	0	3
59	55	0	0.896633786	101325	101325	101325	101325	4.36557457e-11	0	0	0	0	0	3
60	55	0	0.911830969	101325	101325	101325	101325	4.36557457e-11	0	0	0	0	0	3
61	56	0	0.927028151	101325	101325	101325	101325	4.36557457e-11	0	0	0	0	0	3
62	57	0	0.942225334	101325	101325	101325	101325	4.36557457e-11	0	0	0	0	0	3
63	57	0	0.957422517	101325	101325	101325	101325	4.36557457e-11	0	0	0	0	0	3
64	58	0	0.9726197	101325	101325	101325	101325	4.36557457e-11	0	0	0	0	0	3
65	59	0	0.987816883	101325	101325	101325	101325	4.36557457e-11	0	0	0	0	0	3
66	59	0	1.00301407	101325	101325	101325	101325	4.36557457e-11	0.00101325	0	100	0	0	3
