Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
48	20	0	1.07191914	111012.499	111270.173	110846.639	111707.345	860.705431	479.590275	0	55.7	0	0	3
49	20	0	1.09425078	110908.562	111272.865	110908.562	111707.345	798.782441	479.590275	0	60	0	0	3
50	21	0	1.11658243	110806.662	111268.15	110806.662	111707.345	900.682555	479.590275	0	53.2	0	0	3
51	21	0	1.13891408	110742.918	111259.802	110742.918	111707.345	964.42723	479.590275	0	49.7	0	0	3
52	22	0	1.16124573	110645.597	111245.397	110645.597	111707.345	1061.74742	479.590275	0	45.1	0	0	3
53	22	0	1.18357738	110608.608	111230.244	110608.608	111707.345	1098.73633	479.590275	0	43.6	0	0	3
54	23	0	1.20590903	110523.307	111201.727	110523.307	111707.345	1184.03781	479.590275	0	40.5	0	0	3
55	23	0	1.22824068	110478.266	111165.508	110478.266	111707.345	1082.61922	479.590275	0	44.2	0	0	3
56	23	0	1.25057232	110406.692	111120.696	110406.692	111707.345	939.631641	479.590275	0	51	0	0	3
57	24	0	1.27290397	110382.204	111070.274	110382.204	111707.345	813.558063	479.590275	0	58.9	0	0	3
58	24	0	1.29523562	110370.021	111016.119	110370.021	111707.345	697.577346	479.590275	0	68.7	0	0	3
59	24	0	1.31756727	110306.791	110955.998	110306.791	111707.345	590.514638	479.590275	0	81.2	0	0	3
60	25	0	1.33989892	110234.174	110891.948	110234.174	111666.067	494.306083	479.590275	0	97	0	0	3
61	25	0	1.36223057	110192.987	110827.901	110192.987	111630.932	444.964315	479.590275	0	100	0	0	3
62	26	0	1.38456222	110136.297	110762.916	110136.297	111586.895	509.948478	479.590275	0	94	0	0	3
63	26	0	1.40689386	110119.411	110699.113	110119.411	111417.532	573.752136	479.590275	0	83.5	0	0	3
64	27	0	1.42922551	110106.528	110642.113	110106.528	111262.171	630.752306	479.590275	0	76	0	0	3
65	27	0	1.45155716	110067.01	110590.149	110067.01	111199.305	682.715855	479.590275	0	70.2	0	0	3
66	28	0	1.47388881	110042.271	110539.843	110042.271	111104.609	733.021661	479.590275	0	65.4	0	0	3
67	28	0	1.49622046	110061.418	110494.487	110042.271	111099.867	778.377801	479.590275	0	61.6	0	0	3
68	28	0	1.51855211	110020.825	110450.693	110020.825	111099.867	822.171477	479.590275	0	58.3	0	0	3
69	29	0	1.54088376	110066.338	110405.757	110020.825	111093.033	867.107502	479.590275	0	55.3	0	0	3
70	29	0	1.56321541	110060.639	110360.871	110020.825	111012.499	911.99417	479.590275	0	52.5	0	0	3
71	30	0	1.58554705	110056.901	110319.323	110020.825	110908.562	887.737672	479.590275	0	54	0	0	3
72	30	0	1.6078787	110007.489	110280.146	110007.489	110806.662	799.173321	479.590275	0	60	0	0	3
73	30	0	1.63021035	109995.375	110244.872	109995.375	110742.918	747.542862	479.590275	0	64.1	0	0	3
74	31	0	1.652542	109962.939	110210.96	109962.939	110645.597	682.658739	479.590275	0	70.2	0	0	3
75	31	0	1.67487365	109982.083	110182.112	109962.939	110608.608	645.669825	479.590275	0	74.2	0	0	3
76	32	0	1.6972053	109991.707	110155.29	109962.939	110523.307	560.368344	479.590275	0	85.5	0	0	3
77	32	0	1.71953695	110008.127	110132.891	109962.939	110478.266	515.32771	479.590275	0	93	0	0	3
78	32	0	1.74186859	110002.202	110112.192	109962.939	110406.692	443.753294	479.590275	0	100	0	0	3
