Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	3	0	0.022387638	101033.346	101033.346	101033.346	101033.346	0	0	0	0	0	0	3
2	4	0	0.0447752759	101033.346	101033.346	101033.346	101033.346	1.01863407e-10	0	0	0	0	0	3
3	5	0	0.0671629139	101033.346	101033.346	101033.346	101033.346	3.78349796e-10	0	0	0	0	0	3
4	6	0	0.0895505519	101033.346	101033.346	101033.346	101033.346	5.09317033e-10	0	0	0	0	0	3
5	6	0	0.11193819	101033.346	101033.346	101033.346	101033.346	3.27418093e-09	0	0	0	0	0	3
6	7	0	0.134325828	101033.346	101033.346	101033.346	101033.346	3.71073838e-09	0	0	0	0	0	3
7	7	0	0.156713466	101033.346	101033.346	101033.346	101033.346	3.98722477e-09	0	0	0	0	0	3
8	7	0	0.179101104	101033.346	101033.346	101033.346	101033.346	4.27826308e-09	0	0	0	0	0	3
9	8	0	0.201488742	101033.346	101033.346	101033.346	101033.346	4.54019755e-09	0	0	0	0	0	3
10	8	0	0.22387638	101033.346	101033.346	101033.346	101033.346	4.80213203e-09	0	0	0	0	0	3
11	9	0	0.246264018	101033.346	101033.346	101033.346	101033.346	4.91854735e-09	0	0	0	0	0	3
12	9	0	0.268651656	101033.346	101033.346	101033.346	101033.346	5.12227416e-09	0	0	0	0	0	3
13	9	0	0.291039294	101033.346	101033.346	101033.346	101033.346	5.3551048e-09	0	0	0	0	0	3
14	10	0	0.313426932	101033.346	101033.346	101033.346	101033.346	5.58793545e-09	0	0	0	0	0	3
15	10	0	0.33581457	101033.346	101033.346	101033.346	101033.346	5.76255843e-09	0	0	0	0	0	3
16	10	0	0.358202208	101033.346	101033.346	101033.346	101033.346	5.9226295e-09	0	0	0	0	0	3
17	11	0	0.380589846	101033.346	101033.346	101033.346	101033.346	6.03904482e-09	0	0	0	0	0	3
18	11	0	0.402977484	101033.346	101033.346	101033.346	101033.346	6.2136678e-09	0	0	0	0	0	3
19	11	0	0.425365122	101033.346	101033.346	101033.346	101033.346	6.31553121e-09	0	0	0	0	0	3
20	12	0	0.447752759	101033.346	101033.346	101033.346	101033.346	6.44649845e-09	0	0	0	0	0	3
21	12	0	0.470140397	101033.346	101033.346	101033.346	101033.346	6.57746568e-09	0	0	0	0	0	3
22	13	0	0.492528035	101033.346	101033.346	101033.346	101033.346	6.72298484e-09	0	0	0	0	0	3
23	13	0	0.514915673	101033.346	101033.346	101033.346	101033.346	6.89760782e-09	0	0	0	0	0	3
24	13	0	0.537303311	101033.346	101033.346	101033.346	101033.346	7.2614057e-09	0	0	0	0	0	3
25	14	0	0.559690949	101033.346	101033.346	101033.346	101033.346	7.42147677e-09	0	0	0	0	0	3
26	14	0	0.582078587	101033.346	101033.346	101033.346	101033.346	7.7416189e-09	0	0	0	0	0	3
27	14	0	0.604466225	101033.346	101033.346	101033.346	101033.346	5.4424163e-09	0	0	0	0	0	3
28	15	0	0.626853863	101033.346	101033.346	101033.346	101033.346	5.00585884e-09	0	0	0	0	0	3
29	15	0	0.649241501	101033.346	101033.346	101033.346	101033.346	4.83123586e-09	0	0	0	0	0	3
30	15	0	0.671629139	101033.346	101033.346	101033.346	101033.346	4.80213203e-09	0	0	0	0	0	3
31	16	0	0.694016777	101033.346	101033.346	101033.346	101033.346	4.74392436e-09	0	0	0	0	0	3
32	16	0	0.716404415	101033.346	101033.346	101033.346	101033.346	4.70026862e-09	0	0	0	0	0	3
33	16	0	0.738792053	101033.346	101033.346	101033.346	101033.346	4.80213203e-09	0	0	0	0	0	3
34	17	0	0.761179691	101033.346	101033.346	101033.346	101033.346	4.77302819e-09	0	0	0	0	0	3
35	17	0	0.783567329	101033.346	101033.346	101033.346	101033.346	4.07453626e-09	0	0	0	0	0	3
