Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
45	21	0	1.00744371	3.69407581e-19	-3.13674282e-19	-6.51875846e-18	1.92609921e-18	1.65711084e-18	1e-08	0	100	0	0	3
46	22	0	1.02983135	-1.14842321e-19	-3.81712179e-19	-6.51875846e-18	1.92609921e-18	1.65711084e-18	1e-08	0	100	0	0	3
47	22	0	1.05221898	3.45002094e-19	-4.12279061e-19	-6.51875846e-18	1.92609921e-18	1.37974029e-18	1e-08	0	100	0	0	3
48	23	0	1.07460662	-1.74563237e-19	-1.36444486e-19	-3.08079531e-18	1.92609921e-18	9.60486466e-19	1e-08	0	100	0	0	3
49	23	0	1.09699426	2.27190861e-19	-1.44002761e-19	-3.08079531e-18	1.92609921e-18	5.37784588e-19	1e-08	0	100	0	0	3
50	24	0	1.1193819	9.69606071e-20	-7.92429498e-20	-3.08079531e-18	1.92609921e-18	5.94986124e-19	1e-08	0	100	0	0	3
51	25	0	1.14176954	1.50896674e-19	-4.68150042e-20	-3.08079531e-18	1.92609921e-18	6.2741407e-19	1e-08	0	100	0	0	3
52	25	0	1.16415717	-8.24296093e-20	-1.34142344e-19	-3.08079531e-18	1.53037412e-18	6.2741407e-19	1e-08	0	100	0	0	3
53	25	0	1.18654481	2.99443826e-20	-1.17023887e-19	-3.08079531e-18	1.53037412e-18	6.2741407e-19	1e-08	0	100	0	0	3
54	26	0	1.20893245	-1.54695005e-19	-1.90287762e-19	-3.08079531e-18	9.10259224e-19	6.2741407e-19	1e-08	0	100	0	0	3
