Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
20	28	0	0.311373302	0.773823619	0.773863969	0.773758568	0.773936958	0.000140460839	0	0	0	0	0	3
21	29	0	0.326941967	0.773822434	0.773861991	0.773758568	0.773936958	0.000140460839	0	0	0	0	0	3
22	30	0	0.342510632	0.773821308	0.773860142	0.773758568	0.773936958	0.000140460839	0	0	0	0	0	3
23	31	0	0.358079298	0.773820243	0.773858407	0.773758568	0.773936958	0.000140460839	0	0	0	0	0	3
24	33	0	0.373647963	0.773819206	0.773856773	0.773758568	0.773936958	0.000140460839	0	0	0	0	0	3
25	33	0	0.389216628	0.773818177	0.77385523	0.773758568	0.773936958	0.000140460839	0	0	0	0	0	3
26	35	0	0.404785293	0.773817174	0.773853766	0.773758568	0.773936958	0.000140460839	0	0	0	0	0	3
27	36	0	0.420353958	0.773816229	0.773852376	0.773758568	0.773936958	0.000140460839	0	0	0	0	0	3
28	37	0	0.435922623	0.773815368	0.773851054	0.773758568	0.773936958	0.000140460839	0	0	0	0	0	3
29	37	0	0.451491288	0.773814588	0.773849797	0.773758568	0.773936958	0.000140460839	0	0	0	0	0	3
30	38	0	0.467059953	0.773813875	0.773848599	0.773758568	0.773936958	0.000140460839	0	0	0	0	0	3
31	39	0	0.482628618	0.773813191	0.773847457	0.773758568	0.773936958	0.000140460839	0	0	0	0	0	3
32	40	0	0.498197284	0.77381248	0.773846364	0.773758568	0.773936958	0.000140460839	0	0	0	0	0	3
33	41	0	0.513765949	0.773811715	0.773845314	0.773758568	0.773936958	0.000140460839	0	0	0	0	0	3
34	42	0	0.529334614	0.773810907	0.7738469	0.773810907	0.773936958	5.37146392e-05	0	0	0	0	0	3
35	43	0	0.544903279	0.773810107	0.773843164	0.773810107	0.773936958	5.58644319e-05	0	0	0	0	0	3
36	44	0	0.560471944	0.773809389	0.773839298	0.773809389	0.773933597	5.97301309e-05	0	0	0	0	0	3
37	45	0	0.576040609	0.773808779	0.773835516	0.773808779	0.773921209	6.35124874e-05	0	0	0	0	0	3
38	46	0	0.591609274	0.773808259	0.773832093	0.773808259	0.773910451	6.6935214e-05	0	0	0	0	0	3
39	47	0	0.607177939	0.773807744	0.773828981	0.773807744	0.773897389	6.98133244e-05	0	0	0	0	0	3
40	48	0	0.622746604	0.773807179	0.773826247	0.773807179	0.773887488	7.11336535e-05	0	0	0	0	0	3
41	49	0	0.63831527	0.773806623	0.773823797	0.773806623	0.773876797	7.0174425e-05	0	0	0	0	0	3
42	50	0	0.653883935	0.77380613	0.773821656	0.77380613	0.773866818	6.06871417e-05	0	0	0	0	0	3
43	51	0	0.6694526	0.773805723	0.773819804	0.773805723	0.77385773	5.20062104e-05	0	0	0	0	0	3
44	51	0	0.685021265	0.773805357	0.773818217	0.773805357	0.773849741	4.43838657e-05	0	0	0	0	0	3
45	53	0	0.70058993	0.773804977	0.773816861	0.773804977	0.773843219	3.82421606e-05	0	0	0	0	0	3
46	53	0	0.716158595	0.773804574	0.77381569	0.773804574	0.773837928	3.33548448e-05	0	0	0	0	0	3
47	54	0	0.73172726	0.773804191	0.773814667	0.773804191	0.773833907	2.97161419e-05	0	0	0	0	0	3
48	55	0	0.747295925	0.773803862	0.773813757	0.773803862	0.773830827	2.69649137e-05	0	0	0	0	0	3
49	56	0	0.76286459	0.773803572	0.773812931	0.773803572	0.773828367	2.47956394e-05	0	0	0	0	0	3
50	57	0	0.778433256	0.773803272	0.77381217	0.773803272	0.773826448	2.31758228e-05	0	0	0	0	0	3
51	58	0	0.794001921	0.773802943	0.773811458	0.773802943	0.773824922	2.19784769e-05	0	0	0	0	0	3
52	59	0	0.809570586	0.773802618	0.773810782	0.773802618	0.773823619	2.10011911e-05	0	0	0	0	0	3
53	60	0	0.825139251	0.773802335	0.773810137	0.773802335	0.773822434	2.00994019e-05	0	0	0	0	0	3
54	60	0	0.840707916	0.77380209	0.773809521	0.77380209	0.773821308	1.92180235e-05	0	0	0	0	0	3
55	61	0	0.856276581	0.773801849	0.773808931	0.773801849	0.773820243	1.83937094e-05	0	0	0	0	0	3
56	62	0	0.871845246	0.773801589	0.773808366	0.773801589	0.773819206	1.76169723e-05	0	0	0	0	0	3
57	63	0	0.887413911	0.773801325	0.773807824	0.773801325	0.773818177	1.68522016e-05	0	0	0	0	0	3
58	64	0	0.902982576	0.773801086	0.773807306	0.773801086	0.773817174	1.60883791e-05	0	0	0	0	0	3
59	65	0	0.918551242	0.773800875	0.773806812	0.773800875	0.773816229	1.53539785e-05	0	0	0	0	0	3
60	66	0	0.934119907	0.773800679	0.773806341	0.773800679	0.773815368	1.46890992e-05	0	0	0	0	0	3
61	67	0	0.949688572	0.773800476	0.77380589	0.773800476	0.773814588	1.41123691e-05	0	0	0	0	0	3
62	68	0	0.965257237	0.77380027	0.773805456	0.77380027	0.773813875	1.3604687e-05	0	0	0	0	0	3
63	70	0	0.980825902	0.773800078	0.773805038	0.773800078	0.773813191	1.3112303e-05	0	0	0	0	0	3
64	71	0	0.996394567	0.77379991	0.773804635	0.77379991	0.77381248	1.25703292e-05	0	0	0	0	0	3
65	72	0	1.01196323	0.773799751	0.77380425	0.773799751	0.773811715	1.19643605e-05	0.00773799751	0	100	0	0	3
66	73	0	1.0275319	0.773799594	0.773803882	0.773799594	0.773810907	1.13125148e-05	0.00773799594	0	100	0	0	3
67	74	0	1.04310056	0.773799439	0.773803535	0.773799439	0.773810107	1.06675462e-05	0.00773799439	0	100	0	0	3
68	75	0	1.05866923	0.773799289	0.773803207	0.773799289	0.773809389	1.01000719e-05	0.00773799289	0	100	0	0	3
69	76	0	1.07423789	0.773799148	0.773802897	0.773799148	0.773808779	9.63140464e-06	0.00773799148	0	100	0	0	3
70	77	0	1.08980656	0.773799015	0.773802601	0.773799015	0.773808259	9.24396867e-06	0.00773799015	0	100	0	0	3
71	78	0	1.10537522	0.773798886	0.773802317	0.773798886	0.773807744	8.85830514e-06	0.00773798886	0	100	0	0	3
72	79	0	1.12094389	0.77379876	0.773802044	0.77379876	0.773807179	8.41846249e-06	0.0077379876	0	100	0	0	3
73	80	0	1.13651255	0.773798638	0.773801786	0.773798638	0.773806623	7.98504295e-06	0.00773798638	0	100	0	0	3
74	81	0	1.15208122	0.773798518	0.77380154	0.773798518	0.77380613	7.61242414e-06	0.00773798518	0	100	0	0	3
75	82	0	1.16764988	0.773798404	0.773801306	0.773798404	0.773805723	7.31983996e-06	0.00773798404	0	100	0	0	3
76	83	0	1.18321855	0.773798297	0.773801081	0.773798297	0.773805357	7.06044405e-06	0.00773798297	0	100	0	0	3
77	84	0	1.19878721	0.773798198	0.773800864	0.773798198	0.773804977	6.77943522e-06	0.00773798198	0	100	0	0	3
78	86	0	1.21435588	0.773798102	0.773800656	0.773798102	0.773804574	6.47112169e-06	0.00773798102	0	100	0	0	3
79	86	0	1.22992454	0.773798007	0.773800457	0.773798007	0.773804191	6.18401672e-06	0.00773798007	0	100	0	0	3
80	87	0	1.24549321	0.773797911	0.773800266	0.773797911	0.773803862	5.95100629e-06	0.00773797911	0	100	0	0	3
81	88	0	1.26106187	0.773797823	0.773800083	0.773797823	0.773803572	5.74912182e-06	0.00773797823	0	100	0	0	3
82	89	0	1.27663054	0.773797744	0.773799907	0.773797744	0.773803272	5.52857396e-06	0.00773797744	0	100	0	0	3
83	90	0	1.2921992	0.773797667	0.773799737	0.773797667	0.773802943	5.27585493e-06	0.00773797667	0	100	0	0	3
84	91	0	1.30776787	0.773797587	0.773799574	0.773797587	0.773802618	5.03152849e-06	0.00773797587	0	100	0	0	3
85	93	0	1.32333653	0.773797505	0.77379942	0.773797505	0.773802335	4.83036301e-06	0.00773797505	0	100	0	0	3
86	94	0	1.3389052	0.773797426	0.773799271	0.773797426	0.77380209	4.66408369e-06	0.00773797426	0	100	0	0	3
87	95	0	1.35447386	0.773797353	0.773799127	0.773797353	0.773801849	4.49571939e-06	0.00773797353	0	100	0	0	3
88	96	0	1.37004253	0.773797281	0.773798989	0.773797281	0.773801589	4.30756163e-06	0.00773797281	0	100	0	0	3
89	97	0	1.38561119	0.773797207	0.773798856	0.773797207	0.773801325	4.11779499e-06	0.00773797207	0	100	0	0	3
90	98	0	1.40117986	0.773797131	0.773798729	0.773797131	0.773801086	3.95526015e-06	0.00773797131	0	100	0	0	3
91	99	0	1.41674853	0.773797059	0.773798607	0.773797059	0.773800875	3.81670946e-06	0.00773797059	0	100	0	0	3
92	100	0	1.43231719	0.773796997	0.773798489	0.773796997	0.773800679	3.68217257e-06	0.00773796997	0	100	0	0	3
93	101	0	1.44788586	0.773796937	0.773798376	0.773796937	0.773800476	3.53950761e-06	0.00773796937	0	100	0	0	3
94	102	0	1.46345452	0.773796873	0.773798267	0.773796873	0.77380027	3.39669906e-06	0.00773796873	0	100	0	0	3
95	103	0	1.47902319	0.773796809	0.773798162	0.773796809	0.773800078	3.26885113e-06	0.00773796809	0	100	0	0	3
96	104	0	1.49459185	0.773796752	0.773798061	0.773796752	0.77379991	3.15741488e-06	0.00773796752	0	100	0	0	3
97	105	0	1.51016052	0.773796703	0.773797964	0.773796703	0.773799751	3.04751208e-06	0.00773796703	0	100	0	0	3
98	106	0	1.52572918	0.773796657	0.77379787	0.773796657	0.773799594	2.93703559e-06	0.00773796657	0	100	0	0	3
99	106	0	1.54129785	0.773796606	0.77379778	0.773796606	0.773799439	2.83284083e-06	0.00773796606	0	100	0	0	3
100	107	0	1.55686651	0.773796554	0.773797692	0.773796554	0.773799289	2.73525353e-06	0.00773796554	0	100	0	0	3
101	109	0	1.57243518	0.773796507	0.773797608	0.773796507	0.773799148	2.64051384e-06	0.00773796507	0	100	0	0	3
102	110	0	1.58800384	0.773796468	0.773797527	0.773796468	0.773799015	2.546932e-06	0.00773796468	0	100	0	0	3
103	111	0	1.60357251	0.773796432	0.773797448	0.773796432	0.773798886	2.4542724e-06	0.00773796432	0	100	0	0	3
104	112	0	1.61914117	0.773796391	0.773797373	0.773796391	0.77379876	2.36923416e-06	0.00773796391	0	100	0	0	3
105	113	0	1.63470984	0.773796349	0.7737973	0.773796349	0.773798638	2.28906795e-06	0.00773796349	0	100	0	0	3
106	114	0	1.6502785	0.773796312	0.773797229	0.773796312	0.773798518	2.20559935e-06	0.00773796312	0	100	0	0	3
107	115	0	1.66584717	0.773796282	0.773797162	0.773796282	0.773798404	2.12206683e-06	0.00773796282	0	100	0	0	3
108	116	0	1.68141583	0.773796252	0.773797096	0.773796252	0.773798297	2.04535966e-06	0.00773796252	0	100	0	0	3
109	116	0	1.6969845	0.773796218	0.773797033	0.773796218	0.773798198	1.97932485e-06	0.00773796218	0	100	0	0	3
110	117	0	1.71255316	0.773796184	0.773796972	0.773796184	0.773798102	1.91811655e-06	0.00773796184	0	100	0	0	3
111	118	0	1.72812183	0.773796153	0.773796913	0.773796153	0.773798007	1.85355156e-06	0.00773796153	0	100	0	0	3
