Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	10	0	0.0155686651	0	0	0	0	0	0	0	0	0	0	3
2	11	0	0.0311373302	0	0	0	0	0	0	0	0	0	0	3
3	12	0	0.0467059953	0	0	0	0	0	0	0	0	0	0	3
4	13	0	0.0622746604	0	0	0	0	0	0	0	0	0	0	3
5	14	0	0.0778433256	0	0	0	0	0	0	0	0	0	0	3
6	15	0	0.0934119907	0	0	0	0	0	0	0	0	0	0	3
7	16	0	0.108980656	0	0	0	0	0	0	0	0	0	0	3
8	17	0	0.124549321	0	0	0	0	0	0	0	0	0	0	3
9	18	0	0.140117986	0	0	0	0	0	0	0	0	0	0	3
10	19	0	0.155686651	0	0	0	0	0	0	0	0	0	0	3
11	20	0	0.171255316	0	0	0	0	0	0	0	0	0	0	3
12	21	0	0.186823981	0	0	0	0	0	0	0	0	0	0	3
13	22	0	0.202392646	0	0	0	0	0	0	0	0	0	0	3
14	23	0	0.217961312	0	0	0	0	0	0	0	0	0	0	3
15	23	0	0.233529977	0	0	0	0	0	0	0	0	0	0	3
16	24	0	0.249098642	0	0	0	0	0	0	0	0	0	0	3
17	25	0	0.264667307	0	0	0	0	0	0	0	0	0	0	3
18	26	0	0.280235972	0	0	0	0	0	0	0	0	0	0	3
19	27	0	0.295804637	0	0	0	0	0	0	0	0	0	0	3
20	28	0	0.311373302	0	0	0	0	0	0	0	0	0	0	3
21	29	0	0.326941967	0	0	0	0	0	0	0	0	0	0	3
22	30	0	0.342510632	0	0	0	0	0	0	0	0	0	0	3
23	31	0	0.358079298	0	0	0	0	0	0	0	0	0	0	3
24	33	0	0.373647963	0	0	0	0	0	0	0	0	0	0	3
25	33	0	0.389216628	0	0	0	0	0	0	0	0	0	0	3
26	35	0	0.404785293	0	0	0	0	0	0	0	0	0	0	3
27	36	0	0.420353958	0	0	0	0	0	0	0	0	0	0	3
28	37	0	0.435922623	0	0	0	0	0	0	0	0	0	0	3
29	37	0	0.451491288	0	0	0	0	0	0	0	0	0	0	3
30	38	0	0.467059953	0	0	0	0	0	0	0	0	0	0	3
31	39	0	0.482628618	0	0	0	0	0	0	0	0	0	0	3
32	40	0	0.498197284	0	0	0	0	0	0	0	0	0	0	3
33	41	0	0.513765949	0	0	0	0	0	0	0	0	0	0	3
34	42	0	0.529334614	0	0	0	0	0	0	0	0	0	0	3
35	43	0	0.544903279	0	0	0	0	0	0	0	0	0	0	3
36	44	0	0.560471944	0	0	0	0	0	0	0	0	0	0	3
37	45	0	0.576040609	0	0	0	0	0	0	0	0	0	0	3
38	46	0	0.591609274	0	0	0	0	0	0	0	0	0	0	3
39	47	0	0.607177939	0	0	0	0	0	0	0	0	0	0	3
40	48	0	0.622746604	0	0	0	0	0	0	0	0	0	0	3
41	49	0	0.63831527	0	0	0	0	0	0	0	0	0	0	3
42	50	0	0.653883935	0	0	0	0	0	0	0	0	0	0	3
43	51	0	0.6694526	0	0	0	0	0	0	0	0	0	0	3
44	51	0	0.685021265	0	0	0	0	0	0	0	0	0	0	3
45	53	0	0.70058993	0	0	0	0	0	0	0	0	0	0	3
46	53	0	0.716158595	0	0	0	0	0	0	0	0	0	0	3
47	54	0	0.73172726	0	0	0	0	0	0	0	0	0	0	3
48	55	0	0.747295925	0	0	0	0	0	0	0	0	0	0	3
49	56	0	0.76286459	0	0	0	0	0	0	0	0	0	0	3
50	57	0	0.778433256	0	0	0	0	0	0	0	0	0	0	3
51	58	0	0.794001921	0	0	0	0	0	0	0	0	0	0	3
52	59	0	0.809570586	0	0	0	0	0	0	0	0	0	0	3
53	60	0	0.825139251	0	0	0	0	0	0	0	0	0	0	3
54	60	0	0.840707916	0	0	0	0	0	0	0	0	0	0	3
55	61	0	0.856276581	0	0	0	0	0	0	0	0	0	0	3
56	62	0	0.871845246	0	0	0	0	0	0	0	0	0	0	3
57	63	0	0.887413911	0	0	0	0	0	0	0	0	0	0	3
58	64	0	0.902982576	0	0	0	0	0	0	0	0	0	0	3
59	65	0	0.918551242	0	0	0	0	0	0	0	0	0	0	3
60	66	0	0.934119907	0	0	0	0	0	0	0	0	0	0	3
61	67	0	0.949688572	0	0	0	0	0	0	0	0	0	0	3
62	68	0	0.965257237	0	0	0	0	0	0	0	0	0	0	3
63	70	0	0.980825902	0	0	0	0	0	0	0	0	0	0	3
64	71	0	0.996394567	0	0	0	0	0	0	0	0	0	0	3
65	72	0	1.01196323	0	0	0	0	0	5e-06	0	100	0	0	3
66	73	0	1.0275319	0	0	0	0	0	5e-06	0	100	0	0	3
67	74	0	1.04310056	0	0	0	0	0	5e-06	0	100	0	0	3
68	75	0	1.05866923	0	0	0	0	0	5e-06	0	100	0	0	3
69	76	0	1.07423789	0	0	0	0	0	5e-06	0	100	0	0	3
70	77	0	1.08980656	0	0	0	0	0	5e-06	0	100	0	0	3
