Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
63	70	0	0.980825902	101324.995	101325.013	101324.991	101325.186	0.194148261	0	0	0	0	0	3
64	71	0	0.996394567	101324.995	101325.007	101324.991	101325.141	0.149973688	0	0	0	0	0	3
65	72	0	1.01196323	101324.996	101325.002	101324.991	101325.094	0.102848783	0.0197182813	0	19.1	0	0	3
66	73	0	1.0275319	101324.997	101324.999	101324.991	101325.056	0.0642939837	0.0197182813	0	30.6	0	0	3
67	74	0	1.04310056	101324.997	101324.998	101324.991	101325.032	0.0400835016	0.0197182813	0	49.1	0	0	3
68	75	0	1.05866923	101324.995	101324.997	101324.991	101325.017	0.0259400885	0.0197182813	0	76	0	0	3
69	76	0	1.07423789	101324.995	101324.996	101324.991	101325.003	0.0113442573	0.0197182813	0	100	0	0	3
70	77	0	1.08980656	101324.995	101324.996	101324.991	101325.002	0.0104289635	0.0197182813	0	100	0	0	3
71	78	0	1.10537522	101324.996	101324.996	101324.991	101325.002	0.0104289635	0.0197182813	0	100	0	0	3
72	79	0	1.12094389	101324.996	101324.996	101324.991	101325.002	0.0104289635	0.0197182813	0	100	0	0	3
73	80	0	1.13651255	101324.996	101324.996	101324.991	101325.002	0.0104289635	0.0197182813	0	100	0	0	3
74	81	0	1.15208122	101324.995	101324.996	101324.991	101324.999	0.00750222961	0.0197182813	0	100	0	0	3
75	82	0	1.16764988	101324.996	101324.996	101324.991	101324.999	0.00731960531	0.0197182813	0	100	0	0	3
76	83	0	1.18321855	101324.996	101324.996	101324.991	101324.999	0.00731960531	0.0197182813	0	100	0	0	3
77	84	0	1.19878721	101324.996	101324.996	101324.991	101324.999	0.00731960531	0.0197182813	0	100	0	0	3
78	86	0	1.21435588	101324.996	101324.996	101324.991	101324.999	0.00731960531	0.0197182813	0	100	0	0	3
79	86	0	1.22992454	101324.996	101324.995	101324.991	101324.998	0.00622323222	0.0197182813	0	100	0	0	3
80	87	0	1.24549321	101324.996	101324.995	101324.991	101324.998	0.00622323222	0.0197182813	0	100	0	0	3
81	88	0	1.26106187	101324.996	101324.996	101324.991	101324.998	0.00622323222	0.0197182813	0	100	0	0	3
82	89	0	1.27663054	101324.996	101324.996	101324.993	101324.998	0.0048707743	0.0197182813	0	100	0	0	3
83	90	0	1.2921992	101324.996	101324.996	101324.993	101324.998	0.0048707743	0.0197182813	0	100	0	0	3
84	91	0	1.30776787	101324.996	101324.996	101324.993	101324.997	0.00467563904	0.0197182813	0	100	0	0	3
85	93	0	1.32333653	101324.996	101324.996	101324.993	101324.997	0.00467563904	0.0197182813	0	100	0	0	3
86	94	0	1.3389052	101324.996	101324.996	101324.993	101324.997	0.00467563904	0.0197182813	0	100	0	0	3
87	95	0	1.35447386	101324.996	101324.996	101324.993	101324.997	0.00401822924	0.0197182813	0	100	0	0	3
88	96	0	1.37004253	101324.996	101324.996	101324.993	101324.997	0.00401822924	0.0197182813	0	100	0	0	3
89	97	0	1.38561119	101324.997	101324.996	101324.993	101324.997	0.0034976649	0.0197182813	0	100	0	0	3
90	98	0	1.40117986	101324.996	101324.996	101324.993	101324.997	0.0034976649	0.0197182813	0	100	0	0	3
91	99	0	1.41674853	101324.996	101324.996	101324.993	101324.997	0.0034976649	0.0197182813	0	100	0	0	3
92	100	0	1.43231719	101324.996	101324.996	101324.995	101324.997	0.00230586322	0.0197182813	0	100	0	0	3
